League,Year,Season,Type,blueTeamTag,blueResult,redResult,redTeamTag,blueTopChamp,blueJungleChamp,blueMiddleChamp,blueADCChamp,blueSupportChamp,blueBans,redTopChamp,redJungleChamp,redMiddleChamp,redADCChamp,redSupportChamp,redBans
LCL,2017,Spring,Season,ROX,1,0,NV,Camille,Elise,Syndra,Caitlyn,Karma,"Jayce, Lulu, Varus, Zyra, Ekko",Shen,Khazix,Ahri,Jhin,Malzahar,"Yorick, Leblanc, Ivern, Graves, Sivir"
LCL,2017,Spring,Season,M19,1,0,VEG,Gragas,Graves,Anivia,Varus,Braum,"Ivern, Fiora, Shen, TahmKench, Malzahar",Maokai,Rengar,Karthus,MissFortune,Karma,"Jayce, Leblanc, Camille, Bard, Brand"
LCL,2017,Spring,Season,VP,0,1,VS,Nautilus,Graves,Syndra,Ashe,Lulu,"Rengar, Ryze, Varus, Cassiopeia, Zyra",Shen,Khazix,Ahri,Sivir,Karma,"Jayce, Leblanc, Camille, Rumble, Draven"
LCL,2017,Spring,Season,GMB,1,0,JSA,Shen,Khazix,Corki,Varus,Zyra,"Fiora, Jayce, Camille, Ivern, Nocturne",Gangplank,JarvanIV,Orianna,Jhin,Karma,"Leblanc, Rengar, Ryze, Syndra, Ahri"
LCL,2017,Spring,Season,VEG,1,0,VS,Renekton,Elise,Syndra,Varus,Malzahar,"Shen, Graves, Jayce, Gragas, Poppy",Warwick,Rengar,Ahri,Sivir,Lulu,"Leblanc, Camille, Ivern, Karma, Thresh"
LCL,2017,Spring,Season,VP,1,0,GMB,Rumble,Graves,Syndra,Jhin,Zyra,"Shen, Rengar, Leblanc, Sivir, Ezreal",Renekton,Gragas,Vladimir,Caitlyn,Lulu,"Camille, Jayce, Varus, Karma, Cassiopeia"
LCL,2017,Spring,Season,M19,1,0,ROX,Gragas,Graves,Ahri,Jhin,Blitzcrank,"Ivern, Shen, Varus, Lulu, Karma",Poppy,Elise,Syndra,Caitlyn,Nami,"Leblanc, Khazix, Camille, Brand, Malzahar"
LCL,2017,Spring,Season,NV,0,1,JSA,Rumble,Rengar,Jayce,Sivir,Thresh,"Fiora, Camille, Varus, Jhin, Ashe",Nautilus,Rammus,Syndra,Caitlyn,Lulu,"Leblanc, Ivern, Shen, Karma, Zed"
LCL,2017,Spring,Season,GMB,1,0,ROX,Renekton,Rengar,Vladimir,Ezreal,Zyra,"Graves, Camille, Ivern, Karma, Kled",Yorick,Elise,Syndra,Caitlyn,Lulu,"Leblanc, Shen, Varus, Malzahar, Brand"
LCL,2017,Spring,Season,VP,0,1,M19,Jayce,RekSai,Orianna,Sivir,Lulu,"Shen, MissFortune, Varus, Anivia, Brand",Gragas,Graves,Syndra,Jhin,Alistar,"Camille, Rumble, Leblanc, Taliyah, Zyra"
LCL,2017,Spring,Season,JSA,1,0,VS,Shen,Nocturne,Syndra,Ashe,Zyra,"Rengar, Ahri, Varus, Graves, Caitlyn",Rumble,Khazix,Jayce,Jhin,Lulu,"Camille, Fiora, Leblanc, Karma, Nami"
LCL,2017,Spring,Season,NV,0,1,VEG,Olaf,Rengar,Taliyah,Sivir,Lulu,"Graves, Shen, Syndra, Zyra, Karma",Renekton,Ivern,Cassiopeia,Ashe,Malzahar,"Leblanc, Varus, Camille, Rumble, Gragas"
LCL,2017,Spring,Season,ROX,0,1,VP,Yorick,Graves,Leblanc,Ashe,Lulu,"Jayce, Syndra, Camille, Thresh, Blitzcrank",Rumble,LeeSin,Ahri,Kalista,Alistar,"Ivern, Shen, Kled, Vladimir, Ryze"
LCL,2017,Spring,Season,M19,1,0,GMB,Gragas,Graves,Syndra,Kalista,Blitzcrank,"Lulu, Vladimir, Shen, Leblanc, Malzahar",Nautilus,Rengar,Orianna,Ashe,Braum,"Camille, Bard, Brand, TahmKench, Alistar"
LCL,2017,Spring,Season,VEG,1,0,JSA,Gragas,Graves,Orianna,Kalista,Lulu,"Fiora, Shen, Camille, Rammus, Nautilus",Renekton,Zac,Syndra,Lucian,Karma,"Ivern, Vladimir, TahmKench, Caitlyn, Leblanc"
LCL,2017,Spring,Season,VS,1,0,NV,Shen,Rengar,Vladimir,Jhin,Karma,"Rumble, Renekton, Elise, Thresh, Nami",Gragas,Khazix,Kassadin,Ashe,Malzahar,"Lulu, Camille, Graves, Ahri, Orianna"
LCL,2017,Spring,Season,JSA,1,0,ROX,Shen,Nocturne,Ahri,Ezreal,Lulu,"Yorick, Vladimir, Graves, Braum, TahmKench",Kled,Olaf,Syndra,Kalista,Thresh,"Fiora, Camille, Ivern, Ashe, Lucian"
LCL,2017,Spring,Season,VEG,1,0,VP,Kennen,Khazix,Viktor,Ezreal,Lulu,"Graves, Shen, Camille, Syndra, Taliyah",Rumble,LeeSin,Katarina,Ashe,Zyra,"Ivern, Malzahar, Renekton, Vladimir, Caitlyn"
LCL,2017,Spring,Season,M19,1,0,VS,Shen,Rengar,Viktor,Lucian,Bard,"Lulu, Vladimir, Camille, Khazix, Malzahar",Fiora,Gragas,Syndra,Jhin,Karma,"Graves, Kalista, Anivia, Orianna, Ahri"
LCL,2017,Spring,Season,NV,0,1,GMB,Rumble,Gragas,Talon,Jhin,Trundle,"Vladimir, Shen, Rengar, Malzahar, Syndra",Nautilus,Elise,Zed,Ashe,TahmKench,"Camille, Lulu, Graves, Karma, Zyra"
LCL,2017,Spring,Playoffs,VEG,0,1,VS,Camille,Elise,Syndra,Ezreal,TahmKench,"Shen, Malzahar, Rengar, Renekton, Karma",Kled,Khazix,Vladimir,Ashe,Nami,"Lulu, Ivern, Graves, Orianna, Cassiopeia"
LCL,2017,Spring,Playoffs,VEG,0,1,VS,Camille,Khazix,Orianna,Varus,Brand,"Shen, Malzahar, Rengar, Gragas, LeeSin",Fiora,RekSai,Cassiopeia,Ashe,Nautilus,"Lulu, Ivern, Graves, TahmKench, Thresh"
LCL,2017,Spring,Playoffs,VS,0,1,VEG,Camille,Khazix,Orianna,Caitlyn,Zilean,"Ivern, Vladimir, Fiora, Syndra, Viktor",Renekton,Rengar,Ahri,Ashe,Malzahar,"Graves, Shen, Lulu, TahmKench, Zyra"
LCL,2017,Spring,Playoffs,VEG,0,1,VS,Gragas,Graves,Orianna,Caitlyn,TahmKench,"Shen, Vladimir, Ashe, Ahri, Syndra",Kled,Rengar,Cassiopeia,Jhin,Karma,"Ivern, Lulu, Malzahar, Fiora, Thresh"
LCL,2017,Spring,Playoffs,VP,0,1,M19,Rumble,Graves,Taliyah,Lucian,Nautilus,"Anivia, Shen, Gragas, Bard, Zyra",Gnar,Khazix,Syndra,Ashe,Malzahar,"Camille, Vladimir, Kalista, Ahri, Lulu"
LCL,2017,Spring,Playoffs,M19,0,1,VP,Nautilus,Graves,Syndra,Kalista,Bard,"Camille, Vladimir, Lulu, Rumble, Fizz",Renekton,Khazix,Ahri,Ezreal,Zyra,"Anivia, Shen, Gragas, Malzahar, Alistar"
LCL,2017,Spring,Playoffs,VP,0,1,M19,Shen,LeeSin,Ahri,Lucian,Zyra,"Anivia, Malzahar, Gragas, Blitzcrank, Brand",Nautilus,Graves,Viktor,Ashe,Bard,"Vladimir, Camille, Kalista, Khazix, Lulu"
LCL,2017,Spring,Playoffs,M19,0,1,VP,Gangplank,Graves,Vladimir,Kalista,TahmKench,"Camille, Lulu, Cassiopeia, Ashe, Ezreal",Nautilus,Khazix,Kayle,Tristana,Alistar,"Anivia, Shen, Gragas, Bard"
LCL,2017,Spring,Playoffs,VP,1,0,M19,Nautilus,Khazix,Taliyah,Ezreal,Braum,"Anivia, Shen, Gragas, Malzahar, Brand",Fizz,Graves,Syndra,Ashe,Bard,"Camille, Vladimir, Ahri, Lulu, Zyra"
LCL,2017,Spring,Playoffs,VP,1,0,VS,Renekton,Elise,Ahri,Varus,Sona,"Kled, Rengar, Cassiopeia, Gragas, Nocturne",Shen,RekSai,Vladimir,Ashe,Lulu,"Rumble, Graves, Khazix, Zyra, Thresh"
LCL,2017,Spring,Playoffs,VS,0,1,VP,Fizz,Rengar,Ryze,Varus,Lulu,"Rumble, Zyra, Graves, Renekton, Sona",Nautilus,Khazix,Ahri,Lucian,Braum,"Kled, Cassiopeia, Shen, Vladimir, Fiora"
LCL,2017,Spring,Playoffs,VP,0,1,VS,Gragas,Khazix,Taliyah,KogMaw,Lulu,"Kled, Rengar, Cassiopeia, Fiora, Camille",Rumble,Ivern,Talon,Ashe,Zyra,"Ahri, Graves, Varus, Fizz, Renekton"
LCL,2017,Spring,Playoffs,VS,1,0,VP,Shen,Graves,Orianna,Ashe,MissFortune,"Ahri, Elise, Khazix, Rumble, Taliyah",Nautilus,LeeSin,Syndra,Varus,Zyra,"Kled, Cassiopeia, Rengar, Camille, Fiora"
LCL,2017,Spring,Playoffs,VP,1,0,VS,Nautilus,Khazix,Taliyah,Lucian,Braum,"Kled, Cassiopeia, Shen, Orianna, Katarina",Aatrox,Ivern,Vladimir,Varus,Malzahar,"Ahri, Graves, Elise, Lulu, Zyra"
LCL,2017,Summer,Season,VS,1,0,VP,Swain,Elise,Lucian,Kalista,Blitzcrank,"Jayce, Kennen, LeeSin, Fiora, Renekton",Gragas,Khazix,Orianna,Caitlyn,Morgana,"Zac, Galio, Thresh, Kled, Camille"
LCL,2017,Summer,Season,NV,0,1,VEG,Gnar,Warwick,Viktor,Xayah,Galio,"Caitlyn, Fiora, Kennen, Syndra, Orianna",Renekton,Khazix,Cassiopeia,Ashe,Zyra,"Zac, Elise, Thresh, Rakan, Taliyah"
LCL,2017,Summer,Season,JSA,1,0,ROX,Fiora,Sejuani,Fizz,Varus,Zilean,"Leblanc, Galio, Thresh, Xayah, Jayce",JarvanIV,Elise,Taliyah,Caitlyn,Braum,"Zac, Shen, Gragas, Syndra, Orianna"
LCL,2017,Summer,Season,M19,0,1,VEG,Renekton,Elise,Corki,Varus,Braum,"Fiora, Kennen, Zac, Shen, Leblanc",Gragas,RekSai,Viktor,Caitlyn,Thresh,"Galio, Taliyah, JarvanIV, Cassiopeia, Syndra"
LCL,2017,Summer,Season,GMB,1,0,NV,Shen,Gragas,Heimerdinger,Caitlyn,Rakan,"Ahri, Galio, Thresh, Kalista, Varus",Renekton,Khazix,Corki,Ashe,Braum,"Elise, Kennen, Zac, Syndra, Fiora"
LCL,2017,Summer,Season,JSA,1,0,M19,Shen,Warwick,Orianna,Xayah,Rakan,"Leblanc, Galio, Thresh, Braum, Caitlyn",Gragas,Khazix,Syndra,Tristana,Lulu,"Fiora, Zac, Kennen, Fizz, Corki"
LCL,2017,Summer,Season,VEG,0,1,GMB,Renekton,RekSai,Vladimir,Ashe,Thresh,"Shen, Kennen, Elise, Lucian, Taliyah",Gragas,Warwick,Ahri,Varus,Alistar,"Zac, Galio, Caitlyn, Cassiopeia, Fiora"
LCL,2017,Summer,Season,ROX,0,1,M19,Jayce,Khazix,Orianna,Kalista,Thresh,"Rakan, Elise, Gragas, Warwick, LeeSin",Shen,RekSai,Leblanc,Varus,Braum,"Galio, Zac, Lucian, Kassadin, Caitlyn"
LCL,2017,Summer,Season,GMB,1,0,VP,Shen,Elise,Azir,Varus,Thresh,"Taliyah, Khazix, Braum, Ahri, Fiora",Rumble,LeeSin,Viktor,Caitlyn,TahmKench,"Zac, Kennen, Galio, Cassiopeia, Anivia"
LCL,2017,Summer,Season,ROX,0,1,VS,Renekton,Gragas,Vladimir,KogMaw,Lulu,"Blitzcrank, Elise, Thresh, Camille, Fiora",Kled,LeeSin,Leblanc,Caitlyn,Bard,"Zac, Galio, Jayce, Kassadin, Cassiopeia"
LCL,2017,Summer,Season,NV,1,0,VP,Kled,Elise,Cassiopeia,Xayah,Rakan,"Caitlyn, Jayce, Galio, Leblanc, Rumble",Gragas,Khazix,Viktor,Lucian,Thresh,"Zac, Kennen, Warwick, Corki, Camille"
LCL,2017,Summer,Season,JSA,0,1,VS,Kled,Sejuani,Fizz,Xayah,Rakan,"Thresh, Leblanc, Galio, Blitzcrank, Braum",Swain,Elise,Lucian,Caitlyn,Morgana,"Shen, Zac, Fiora, Warwick, Camille"
LCL,2017,Summer,Season,GMB,1,0,ROX,Kennen,Gragas,Karma,Caitlyn,Braum,"Taliyah, Syndra, RekSai, Jhin, Kalista",Jayce,Khazix,Corki,Varus,Thresh,"Zac, Elise, Galio, Leblanc, Cassiopeia"
LCL,2017,Summer,Season,VEG,0,1,VP,Mordekaiser,Khazix,Galio,Varus,Alistar,"Taliyah, Rumble, Elise, Viktor, Bard",Renekton,RekSai,Corki,Caitlyn,Braum,"Zac, Thresh, Zyra, Cassiopeia, Blitzcrank"
LCL,2017,Summer,Season,ROX,1,0,NV,Rumble,RekSai,Orianna,Kalista,Rakan,"Leblanc, Thresh, Elise, Braum, TahmKench",Kled,Khazix,Cassiopeia,Caitlyn,Gragas,"Zac, Galio, Blitzcrank, Syndra, Jayce"
LCL,2017,Summer,Season,VS,1,0,VEG,Kled,RekSai,Cassiopeia,Xayah,Rakan,"Galio, Khazix, Ashe, Fiora, Renekton",Shen,Gragas,Corki,Varus,Thresh,"Elise, Zac, Caitlyn, Lucian, Leblanc"
LCL,2017,Summer,Season,NV,0,1,JSA,Rumble,RekSai,Viktor,Kalista,Thresh,"Fiora, Sejuani, Kennen, Warwick, Nocturne",Shen,Hecarim,Orianna,Jhin,TahmKench,"Zac, Rakan, Caitlyn, Leblanc, Corki"
LCL,2017,Summer,Season,VS,0,1,M19,Camille,Khazix,Viktor,Ashe,Thresh,"Galio, Shen, Gragas, Brand, Alistar",Rumble,RekSai,Taliyah,Varus,Blitzcrank,"Elise, Zac, Caitlyn, Fiora, Kled"
LCL,2017,Summer,Season,JSA,1,0,VEG,Fiora,Rammus,Anivia,Caitlyn,Zilean,"Renekton, RekSai, Thresh, Blitzcrank, Zyra",Kennen,Khazix,Galio,Varus,Lulu,"Zac, Warwick, Sejuani, Taliyah, Cassiopeia"
LCL,2017,Summer,Season,ROX,0,1,VP,Galio,Gragas,Orianna,Kalista,Blitzcrank,"Leblanc, Taliyah, Thresh, Braum, Morgana",Rumble,RekSai,Ahri,Caitlyn,Alistar,"Zac, Rakan, Elise, Syndra, Khazix"
LCL,2017,Summer,Season,GMB,1,0,JSA,Kennen,Warwick,Ziggs,Varus,Trundle,"Fiora, Galio, Shen, Rakan, Jhin",Camille,Sejuani,Orianna,MissFortune,TahmKench,"Zac, Thresh, Caitlyn, Anivia, Leblanc"
LCL,2017,Summer,Season,VP,1,0,M19,Rumble,RekSai,Syndra,Ashe,TahmKench,"Gragas, Cassiopeia, Thresh, Blitzcrank, Alistar",Fiora,Warwick,Karma,Varus,Galio,"Elise, Zac, Caitlyn, Taliyah, Morgana"
LCL,2017,Summer,Season,VS,0,1,GMB,Akali,RekSai,Viktor,Caitlyn,Morgana,"Gragas, Shen, Galio, Ashe, Varus",Fiora,Warwick,Taliyah,Jhin,Thresh,"Zac, Elise, Kennen, Syndra, Swain"
LCL,2017,Summer,Season,NV,1,0,M19,Renekton,Warwick,Cassiopeia,Varus,Rakan,"Shen, Gragas, RekSai, Ashe, Jhin",Rumble,Khazix,Corki,Kalista,Galio,"Zac, Elise, Caitlyn, TahmKench, Orianna"
LCL,2017,Summer,Season,M19,0,1,GMB,Gragas,RekSai,Galio,Jhin,Brand,"Thresh, Gnar, Caitlyn, Taliyah, Rakan",Fiora,Sejuani,Malzahar,Varus,Braum,"Zac, Elise, Shen, Cassiopeia, TahmKench"
LCL,2017,Summer,Season,ROX,1,0,VEG,Jax,Elise,Kassadin,Ashe,TahmKench,"Thresh, Leblanc, Nidalee, Orianna, Syndra",Rumble,RekSai,Corki,Kalista,Braum,"Caitlyn, Jayce, Zac, Cassiopeia, Renekton"
LCL,2017,Summer,Season,VP,0,1,GMB,Jayce,Zac,Orianna,Caitlyn,Karma,"Kennen, Thresh, Rakan, Anivia, Corki",Gnar,Gragas,Syndra,Jhin,Braum,"Elise, Taliyah, RekSai, Cassiopeia, TahmKench"
LCL,2017,Summer,Season,VEG,1,0,NV,Gnar,Sejuani,Corki,Kalista,Alistar,"Jhin, RekSai, Elise, Karma, Kassadin",Jax,Warwick,Orianna,Varus,Braum,"Caitlyn, Thresh, Zac, Syndra, Cassiopeia"
LCL,2017,Summer,Season,JSA,0,1,VP,Fiora,Warwick,Taliyah,Caitlyn,Zilean,"Leblanc, RekSai, Renekton, Jhin, Thresh",Gnar,Elise,Syndra,Ashe,Blitzcrank,"Rakan, Kennen, Zac, Sejuani, TahmKench"
LCL,2017,Summer,Season,NV,0,1,VS,Renekton,Elise,Karma,Lucian,Braum,"Kalista, Camille, Blitzcrank, Fiora, Leblanc",Kled,RekSai,Orianna,Xayah,Rakan,"Caitlyn, Zac, Rumble, Jhin, Jax"
LCL,2017,Summer,Season,M19,0,1,ROX,Shen,RekSai,Corki,Caitlyn,Bard,"Thresh, Kalista, Zac, Varus, Ashe",Jax,Gragas,Taliyah,Jhin,Braum,"Elise, Galio, Brand, Leblanc, Cassiopeia"
LCL,2017,Summer,Season,GMB,1,0,VEG,Kayle,Olaf,Anivia,Varus,Thresh,"Gragas, Kalista, RekSai, Orianna, Cassiopeia",Gnar,Sejuani,Corki,Tristana,Braum,"Caitlyn, Zac, Elise, Fiora, Jax"
LCL,2017,Summer,Season,VS,0,1,ROX,Rumble,RekSai,Cassiopeia,Caitlyn,Rakan,"Jayce, Thresh, Jax, Fiora, Jhin",JarvanIV,Gragas,Taliyah,Kalista,Braum,"Elise, Zac, Galio, Leblanc, Orianna"
LCL,2017,Summer,Season,M19,1,0,JSA,Gragas,Khazix,Taliyah,Varus,Blitzcrank,"Fiora, Camille, Zac, Rakan, Shen",JarvanIV,Sejuani,Orianna,Jhin,Zilean,"Galio, Caitlyn, RekSai, Elise, Brand"
LCL,2017,Summer,Season,VP,1,0,NV,Jayce,Elise,Syndra,Ashe,Karma,"Rakan, Cassiopeia, Jhin, Kled, JarvanIV",Renekton,Nidalee,Kassadin,Varus,Braum,"Caitlyn, Zac, RekSai, Tristana, Gnar"
LCL,2017,Summer,Season,VS,0,1,JSA,Swain,LeeSin,Orianna,Xayah,Rakan,"Fiora, Taliyah, Zilean, Braum, Thresh",Shen,Hecarim,Syndra,Kalista,Maokai,"Elise, Caitlyn, Zac, RekSai, Kled"
LCL,2017,Summer,Season,VEG,1,0,VS,Gnar,Zac,Corki,Kalista,Trundle,"Rakan, Kled, Caitlyn, Lucian, Leblanc",Jax,Sejuani,Orianna,Tristana,Braum,"Chogath, Elise, Thresh, Syndra, Cassiopeia"
LCL,2017,Summer,Season,JSA,0,1,GMB,Rumble,Warwick,Jayce,Ashe,Alistar,"Gragas, Chogath, Leblanc, Gnar, Renekton",JarvanIV,Elise,Orianna,Kalista,Thresh,"Shen, Zac, Sejuani, Maokai, Rammus"
LCL,2017,Summer,Season,M19,1,0,VS,Chogath,RekSai,Cassiopeia,Jhin,Blitzcrank,"Sejuani, Maokai, Elise, Kalista, Shen",Kled,Khazix,Corki,Caitlyn,Thresh,"Taliyah, Gragas, Zac, Orianna, Syndra"
LCL,2017,Summer,Season,VP,1,0,VEG,Gnar,RekSai,Syndra,Ashe,Braum,"Sejuani, Thresh, Caitlyn, TahmKench, Alistar",Rumble,Gragas,Orianna,Kalista,Rakan,"Elise, Zac, Chogath, Tristana, Jayce"
LCL,2017,Summer,Season,NV,1,0,ROX,Chogath,Sejuani,Cassiopeia,Xayah,Bard,"Jayce, Gragas, Kalista, Jax, RekSai",Kayn,Maokai,Taliyah,Jhin,Taric,"Elise, Thresh, Zac, Leblanc, Syndra"
LCL,2017,Summer,Season,M19,0,1,VP,JarvanIV,Khazix,Galio,Jhin,Brand,"Jayce, Sejuani, Elise, TahmKench, Rumble",Gnar,RekSai,Taliyah,Caitlyn,Thresh,"Chogath, Gragas, Zac, Cassiopeia, Blitzcrank"
LCL,2017,Summer,Season,VS,0,1,NV,JarvanIV,Maokai,Orianna,Kalista,Braum,"Renekton, Sejuani, Elise, Gnar, Jax",Trundle,RekSai,Taliyah,Jhin,Alistar,"Zac, Rakan, Chogath, Kled, Thresh"
LCL,2017,Summer,Season,GMB,1,0,M19,Lucian,Chogath,Vladimir,Varus,Thresh,"Shen, RekSai, Blitzcrank, Galio, Cassiopeia",Jayce,Gragas,Viktor,Kalista,Alistar,"Elise, Zac, Sejuani, Taliyah, Orianna"
LCL,2017,Summer,Season,VP,1,0,ROX,Chogath,RekSai,Taliyah,Tristana,Braum,"Kayn, Jax, Sejuani, Orianna, Jayce",Kled,Gragas,Galio,Kalista,Thresh,"Zac, Elise, Caitlyn, Alistar, Taric"
LCL,2017,Summer,Season,JSA,1,0,NV,Gnar,Sejuani,Anivia,MissFortune,Rakan,"Elise, Chogath, Taliyah, RekSai, Nidalee",Jax,Trundle,Orianna,Jhin,Morgana,"Jayce, Zac, Camille, Syndra, Xayah"
LCL,2017,Summer,Season,ROX,0,1,GMB,JarvanIV,Gragas,Taliyah,Ashe,Braum,"Leblanc, Thresh, Chogath, Blitzcrank, Alistar",Shen,Sejuani,Cassiopeia,Varus,TahmKench,"Zac, Elise, Jayce, KogMaw, Jax"
LCL,2017,Summer,Season,VEG,1,0,JSA,Camille,Sejuani,Orianna,Sivir,Trundle,"Zilean, Taliyah, Rakan, MissFortune, Ashe",Gnar,Maokai,Syndra,Jhin,Alistar,"Chogath, Zac, Kalista, Braum, Thresh"
LCL,2017,Summer,Season,NV,1,0,GMB,Maokai,Kayn,Taliyah,Jhin,Braum,"Jayce, Gragas, Leblanc, Gnar, Lucian",Shen,Olaf,Viktor,Kalista,Thresh,"Zac, Chogath, Elise, Alistar, Trundle"
LCL,2017,Summer,Season,ROX,1,0,JSA,Jayce,Elise,Viktor,Kalista,Blitzcrank,"Leblanc, Sejuani, Shen, Orianna, Syndra",JarvanIV,Rammus,Anivia,Ashe,Rakan,"Gragas, Zac, Taliyah, Jax, Kassadin"
LCL,2017,Summer,Season,VP,0,1,VS,Maokai,Khazix,Kassadin,Sivir,Taric,"Sejuani, Rakan, Swain, Kled, Braum",Trundle,RekSai,Taliyah,Jhin,Galio,"Chogath, Zac, Elise, Karma, Thresh"
LCL,2017,Summer,Season,VEG,0,1,M19,Gnar,Zac,Corki,Ashe,Braum,"Gragas, Kalista, Blitzcrank, JarvanIV, Leblanc",Jayce,Maokai,Vladimir,Varus,Alistar,"Chogath, Elise, Caitlyn, Orianna, Cassiopeia"
LCL,2017,Summer,Season,VP,1,0,JSA,Maokai,RekSai,Taliyah,Tristana,Alistar,"Sejuani, Rakan, Anivia, Jhin, Sivir",Shen,Hecarim,Orianna,Kalista,Trundle,"Zac, Chogath, Gnar, Braum, Caitlyn"
LCL,2017,Summer,Season,M19,1,0,NV,Gragas,Maokai,Orianna,Kalista,Thresh,"Kayn, Sejuani, Elise, Cassiopeia, Gnar",Trundle,RekSai,Viktor,Varus,Alistar,"Jayce, Zac, Chogath, Brand, Bard"
LCL,2017,Summer,Season,GMB,1,0,VS,JarvanIV,Maokai,Leblanc,Twitch,Thresh,"Orianna, Rakan, Taliyah, Braum, Trundle",Camille,RekSai,Cassiopeia,Jhin,TahmKench,"Chogath, Zac, Elise, Gnar, Kalista"
LCL,2017,Summer,Season,VEG,1,0,ROX,Gnar,Chogath,Orianna,Kalista,Thresh,"Taliyah, Jayce, Gragas, Jax, Lucian",JarvanIV,Maokai,Viktor,Tristana,Blitzcrank,"Zac, Elise, Sejuani, Alistar, Braum"
LCL,2017,Summer,Season,ROX,1,0,NV,Darius,Elise,Taliyah,Xayah,Soraka,"Leblanc, Chogath, Gnar, Braum, Renekton",Gragas,Rengar,Kassadin,Sivir,Janna,"Jayce, Maokai, Kalista, Rakan, Blitzcrank"
LCL,2017,Summer,Season,VS,0,1,VEG,Urgot,Maokai,Syndra,Caitlyn,Blitzcrank,"Sejuani, Kalista, Zac, Sivir, Gnar",Galio,JarvanIV,Orianna,Tristana,Thresh,"Rakan, RekSai, Chogath, Lucian, Leblanc"
LCL,2017,Summer,Season,VEG,0,1,JSA,Gnar,JarvanIV,Orianna,Xayah,Braum,"Zilean, Taliyah, Maokai, Janna, Alistar",Camille,Gragas,Ahri,Sivir,Rakan,"Zac, Chogath, Sejuani, Thresh, Blitzcrank"
LCL,2017,Summer,Season,JSA,1,0,VS,Chogath,Gragas,Ahri,Sivir,Alistar,"Leblanc, Elise, Maokai, Xayah, Kalista",Gnar,JarvanIV,Orianna,KogMaw,Rakan,"Zac, Camille, Sejuani, Taliyah, Syndra"
LCL,2017,Summer,Playoffs,VP,0,1,M19,Poppy,RekSai,Syndra,Tristana,Braum,"Kalista, Rakan, Maokai, Blitzcrank, Alistar",JarvanIV,Gragas,Vladimir,Varus,Thresh,"Elise, Morgana, Chogath, Gnar, Rumble"
LCL,2017,Summer,Playoffs,M19,1,0,VP,Chogath,JarvanIV,Orianna,Varus,Alistar,"Elise, Morgana, Gnar, KogMaw, Taliyah",Jayce,Gragas,Syndra,Xayah,Braum,"Thresh, Maokai, Kalista, Cassiopeia, Vladimir"
LCL,2017,Summer,Playoffs,VP,1,0,M19,Poppy,RekSai,Taliyah,Tristana,Alistar,"Thresh, JarvanIV, Maokai, Blitzcrank, Brand",Gnar,Gragas,Vladimir,Kalista,Rakan,"Elise, Chogath, Morgana, Jayce, Rumble"
LCL,2017,Summer,Playoffs,M19,1,0,VP,Jayce,Sejuani,Viktor,Kalista,Alistar,"Elise, Morgana, Gnar, Janna, Taliyah",Maokai,Gragas,Cassiopeia,KogMaw,Braum,"Thresh, JarvanIV, Chogath, Orianna, Vladimir"
LCL,2017,Summer,Playoffs,GMB,1,0,JSA,Gnar,Gragas,Karma,Twitch,Braum,"Camille, Rakan, Kalista, Orianna, Maokai",JarvanIV,Ivern,Cassiopeia,Tristana,Janna,"Elise, Chogath, Sejuani, Thresh, Leblanc"
LCL,2017,Summer,Playoffs,JSA,0,1,GMB,Gnar,Sejuani,Orianna,Sivir,Sona,"Elise, Thresh, Gragas, Leblanc, JarvanIV",Chogath,Kayn,Anivia,Xayah,Janna,"Kalista, Rakan, Shen, Blitzcrank, Zyra"
LCL,2017,Summer,Playoffs,GMB,1,0,JSA,Trundle,Gragas,Taliyah,Tristana,TahmKench,"Camille, Rakan, Kalista, Janna, Alistar",Chogath,DrMundo,Syndra,Xayah,Morgana,"Elise, Sejuani, Gnar, Thresh, Vladimir"
LCL,2017,Summer,Playoffs,GMB,1,0,M19,Gragas,Kayn,Anivia,Jhin,TahmKench,"Kalista, Rakan, Alistar, Orianna, Syndra",Shen,JarvanIV,Velkoz,KogMaw,Thresh,"Elise, Chogath, Gnar, Lucian, Jax"
LCL,2017,Summer,Playoffs,GMB,1,0,M19,Trundle,Gragas,Cassiopeia,Jhin,TahmKench,"Kalista, Rakan, Alistar, Shen, Orianna",JarvanIV,Maokai,Velkoz,KogMaw,Thresh,"Elise, Chogath, Gnar, Anivia, Lucian"
LCL,2017,Summer,Playoffs,GMB,0,1,M19,Maokai,Gragas,Cassiopeia,Tristana,Thresh,"Kalista, Rakan, Alistar, Shen, Orianna",JarvanIV,Kayn,Syndra,Xayah,Blitzcrank,"Elise, Gnar, Chogath, Varus, Sivir"
LCL,2017,Summer,Playoffs,GMB,0,1,M19,Gragas,Kayn,Karma,Tristana,Braum,"Kalista, Rakan, Alistar, Orianna, Syndra",JarvanIV,Poppy,Viktor,Xayah,Janna,"Elise, Chogath, Gnar, Anivia, TahmKench"
LCL,2017,Summer,Playoffs,M19,0,1,GMB,Gragas,Maokai,Orianna,Xayah,Rakan,"Elise, Gnar, Anivia, Vladimir, Cassiopeia",Camille,Sejuani,Ziggs,Varus,Alistar,"Kalista, JarvanIV, Chogath, Kayn, Shen"
